X,Y,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
173.2967249,-41.2696457,,"949783011",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003862913407,131.84449151644051
173.2967273,-41.2696793,,"949783011",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007231473930,221.77039371071589
173.2966887,-41.2696809,,"949783011",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00011094788567,311.77643501978974
173.2966863,-41.2696472,,"949783011",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014473323752,41.85053282551440
173.2960645,-41.2704959,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,329.83307378838902
173.296078,-41.2704562,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004193256491,59.83307378258142
173.296104,-41.2704612,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00006840896952,59.76556056485996
173.2961095,-41.2704449,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00008561187625,59.78970543108442
173.2961799,-41.2704585,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00015731348013,59.77475438314768
173.2961863,-41.2704395,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00017736242024,59.80473228174504
173.2962491,-41.2704517,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00024133647751,149.85706382837745
173.2962165,-41.2705479,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00034291009612,239.82048856221024
173.2960833,-41.2705222,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00047856675835,329.79866188830647
173.2960905,-41.2705009,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00050105075265,329.78111439545938
173.2960645,-41.2704959,,"949783012",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00052752715724,329.83307378838902
173.2874025,-41.2686468,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.48534786353300
173.2875188,-41.2686491,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011632274066,136.57276831444676
173.2875153,-41.2687487,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00021598421767,226.57070627735399
173.2873529,-41.2687455,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00037841574170,316.51899361877832
173.2873556,-41.2686645,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00045946072921,46.57322495305772
173.2874019,-41.2686655,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00050577152707,46.53751716071968
173.2874025,-41.2686468,,"949783013",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00052448115026,46.48534786353300
173.2942507,-41.2679506,,"949783014",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.76594238384156
173.2943667,-41.2679518,,"949783014",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011600620675,135.81906061826820
173.2943657,-41.2680066,,"949783014",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00017081533008,225.79460096139533
173.2942498,-41.2680055,,"949783014",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00028672054998,315.74148272696868
173.2942507,-41.2679506,,"949783014",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00034162792653,45.76594238384156
173.2956678,-41.2712146,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.69487488588249
173.2958051,-41.2712141,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00013730091042,134.73607795150218
173.2958057,-41.2713218,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00024500258172,224.74353852792419
173.2956874,-41.2713222,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00036330325796,314.77291837037677
173.2956873,-41.2713002,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00038530348523,314.86978322383163
173.2956684,-41.2713002,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00040420348522,314.79920031575938
173.2956678,-41.2712146,,"949783015",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00048980558799,44.69487488588249
173.2939277,-41.2698721,,"949783016",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.80468454778018
173.2940115,-41.269874,,"949783016",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00008382153661,136.80468454778017
173.2940064,-41.2700004,,"949783016",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00021032438243,226.80468454778017
173.2939226,-41.2699985,,"949783016",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00029414591904,316.80468454778020
173.2939277,-41.2698721,,"949783016",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00042064876486,46.80468454778018
173.293516,-41.2700154,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.74509775617110
173.2936688,-41.2700168,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00015280641347,135.77490327308334
173.2936678,-41.2700727,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020871535730,225.76317094121825
173.2936221,-41.2700723,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00025441710783,225.69633888271764
173.2936214,-41.2701173,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00029942255194,225.71307742105449
173.2935143,-41.2701163,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00040652722039,315.75010396264281
173.293516,-41.2700154,,"949783017",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00050744154048,45.74509775617110
173.2857104,-41.2675243,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.51811907282898
173.2858282,-41.2675251,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011780271644,135.52696766880908
173.2858265,-41.2676716,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00026431257958,225.54580608187072
173.2857728,-41.2676712,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00031801406934,315.42403065396633
173.2857729,-41.2676576,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00033161443699,315.43444958423885
173.2857089,-41.2676571,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00039561639009,315.54737641616310
173.2857104,-41.2675243,,"949783018",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00052842486121,45.51811907282898
173.291425,-41.2679036,,"949783019",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,132.58238990687101
173.2914265,-41.2679321,,"949783019",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002853944639,222.58238991149261
173.2913825,-41.2679335,,"949783019",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007256171349,312.58238991111773
173.291381,-41.267905,,"949783019",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00010110115987,42.58238990649615
173.291425,-41.2679036,,"949783019",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014512342697,132.58238990687101
173.2914261,-41.2700176,,"949783020",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.25486502771342
173.2915712,-41.2700199,,"949783020",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00014511822766,136.30055282463343
173.2915694,-41.2700808,,"949783020",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020604482284,226.32061789619755
173.2914244,-41.2700784,,"949783020",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00035106468352,316.27493009927753
173.2914261,-41.2700176,,"949783020",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00041188844533,46.25486502771342
173.2925505,-41.270435,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.31543475277882
173.2926107,-41.270436,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00006020830508,136.29138347801214
173.2926073,-41.2705554,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00017965670399,226.27810415786007
173.2925206,-41.270554,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00026636800659,316.26887093409209
173.2925231,-41.2704652,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00035520319106,46.34677755126260
173.2925496,-41.2704657,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00038170790762,46.38006204979724
173.2925505,-41.270435,,"949783021",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00041242109697,46.31543475277882
173.2952384,-41.270402,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,42.08496569841062
173.2953107,-41.2703993,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00007235039737,132.08891550528622
173.2953137,-41.2704459,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00011904686405,222.11823367679807
173.2951898,-41.2704504,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00024302855625,312.11428388398502
173.295188,-41.2704225,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00027098656047,42.09991919585233
173.2952396,-41.2704206,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00032262152925,42.09991918178978
173.2952384,-41.270402,,"949783022",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00034126019873,42.08496569841062
173.2940247,-41.2690389,,"949783023",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,137.33754128152108
173.2940189,-41.269151,,"949783023",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011224994432,227.31440226147484
173.2938952,-41.2691474,,"949783023",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00023600231803,317.31308472649175
173.293901,-41.2690352,,"949783023",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00034835212889,47.33622374653798
173.2940247,-41.2690389,,"949783023",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00047210745200,137.33754128152108
173.2873704,-41.2677527,,"949783024",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.82485249425062
173.2875174,-41.2677561,,"949783024",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00014703931450,136.80115596916875
173.2875126,-41.2678768,,"949783024",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00026783472004,226.80070576649015
173.2873655,-41.2678734,,"949783024",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00041497400782,316.82440229157203
173.2873704,-41.2677527,,"949783024",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00053577342834,46.82485249425062
173.2926635,-41.2707897,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,309.50201179518689
173.2926563,-41.2707314,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00005874291447,39.46097922578144
173.2926733,-41.2707302,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007578521477,39.47750562243647
173.2926652,-41.2706643,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00014218114838,39.54787994416961
173.2927019,-41.2706618,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00017896619970,39.46789966333035
173.2926998,-41.2706451,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00019579771775,39.42493828705756
173.2927989,-41.2706382,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00029513763923,129.58717093496023
173.2928004,-41.2706507,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00030772731754,129.53580491057605
173.2928354,-41.2706482,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00034281648965,129.45187428856113
173.2928445,-41.2707222,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00041737391719,219.54197788723349
173.2927654,-41.2707276,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00049665802656,219.54792774685612
173.2927702,-41.2707667,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"11","0","0","11",0.00053605155395,219.48650070852767
173.2926992,-41.2707717,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"12","0","0","12",0.00060722739257,219.46915993858337
173.2927011,-41.2707871,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"13","0","0","13",0.00062274415770,219.50546902656865
173.2926635,-41.2707897,,"949783025",,,,,,,,yes,,,,,,,,,,,,,,,,"14","0","0","14",0.00066043394410,309.50201179518689
173.2937015,-41.2701197,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,316.25470551079485
173.293704,-41.2700299,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00008983479282,46.25936376738640
173.2938218,-41.2700318,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020765011440,136.26717297910534
173.2938204,-41.2700816,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00025746978923,136.26115634277252
173.2938895,-41.2700827,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00032657854412,46.29267273268822
173.2938908,-41.2700382,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00037109752884,46.28155069779790
173.2940067,-41.27004,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00048701150556,136.25737218401207
173.2940043,-41.2701246,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00057164554127,226.29150523343628
173.2938847,-41.2701226,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00069126226251,226.51092693091852
173.2938843,-41.2701337,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00070236946738,226.52347908142940
173.2938202,-41.2701326,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00076647890507,316.27268169181554
173.2938205,-41.2701216,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"11","0","0","11",0.00077748299521,316.23847690651206
173.2937015,-41.2701197,,"949783026",,,,,,,,yes,,,,,,,,,,,,,,,,"12","0","0","12",0.00089649816232,316.25470551079485
173.2940996,-41.269526,,"949783027",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.04327468715236
173.2942304,-41.2695294,,"949783027",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00013084418213,137.07086907863118
173.2942256,-41.269633,,"949783027",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00023455531943,227.07143844713536
173.2940949,-41.2696296,,"949783027",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00036529953536,317.04384405565651
173.2940996,-41.269526,,"949783027",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00046900609254,47.04327468715236
173.2939503,-41.2688731,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.78622206890226
173.2940452,-41.2688752,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00009492323213,136.76273498432110
173.2940441,-41.2689031,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00012284490831,136.72102208823446
173.2940828,-41.2689039,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00016155317616,136.74976006415096
173.2940783,-41.2690152,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00027294410937,226.78032209316899
173.2940323,-41.2690142,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00031895497765,316.77954339402822
173.2940327,-41.2690043,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00032886305516,316.81080906368254
173.2939451,-41.2690023,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00041648588324,316.80633687148793
173.2939503,-41.2688731,,"949783028",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00054579048485,46.78622206890226
173.2912673,-41.2679441,,"949783029",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.54332971507440
173.2913533,-41.2679458,,"949783029",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00008601680069,136.61842671631530
173.2913519,-41.2679839,,"949783029",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00012414251380,226.61908570836417
173.291266,-41.2679822,,"949783029",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00021005933403,316.54398870712322
173.2912673,-41.2679441,,"949783029",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00024818150605,46.54332971507440
173.2935203,-41.2698482,,"949783030",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.55635381996526
173.2936302,-41.2698504,,"949783030",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00010992201780,136.55710356885129
173.2936257,-41.2699814,,"949783030",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00024099928508,226.53104630736061
173.2935158,-41.2699793,,"949783030",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00035091934696,316.53029655847450
173.2935203,-41.2698482,,"949783030",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00048209655535,46.55635381996526
173.2939452,-41.2694013,,"949783031",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.30613840777300
173.2940334,-41.2694028,,"949783031",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00008821275417,136.30613840782192
173.29403,-41.2695217,,"949783031",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020716135652,226.30613840551473
173.2939418,-41.2695202,,"949783031",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00029537411069,316.30613840546579
173.2939452,-41.2694013,,"949783031",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00041432271304,46.30613840777300
173.2911572,-41.2688011,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,223.74627626735801
173.2911331,-41.2688015,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002410331926,313.71616486129352
173.2911324,-41.2687767,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00004891319633,313.78354285767239
173.2910973,-41.2687772,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00008401675743,313.83822012743349
173.2910967,-41.2687544,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00010682465080,43.75381678040848
173.2911665,-41.2687532,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00017663496523,133.72553398662512
173.2911673,-41.2687825,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00020594588470,223.67753723758457
173.2911567,-41.2687827,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00021654777135,223.68125416767123
173.2911572,-41.2688011,,"949783032",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00023495456357,223.74627626735801
173.2959616,-41.2692459,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,225.50175135223100
173.2958482,-41.2692451,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011340282184,315.49793504148039
173.2958488,-41.269187,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00017150591986,45.45677838524396
173.29592,-41.2691874,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00024270704345,135.43639347994110
173.2959199,-41.2691978,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00025310752421,135.47910652415081
173.2959621,-41.2691981,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00029530859055,135.50330774020429
173.2959616,-41.2692459,,"949783033",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00034311120554,225.50175135223100
173.2928277,-41.2688653,,"949783034",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.85634956956964
173.292891,-41.2688676,,"949783034",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00006334177136,137.85634956956966
173.2928861,-41.2689448,,"949783034",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00014069712024,227.85634956956960
173.2928228,-41.2689425,,"949783034",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00020403889160,317.85634956956966
173.2928277,-41.2688653,,"949783034",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00028139424048,47.85634956956964
173.2953242,-41.2706602,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,224.74021978689723
173.2951453,-41.2706608,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00017890100615,314.70601050168995
173.2951449,-41.2706029,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00023680238783,314.72070443110579
173.2951097,-41.270603,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00027200252986,314.72570199411803
173.2951091,-41.2705139,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00036110455005,44.70489602551695
173.2952773,-41.2705133,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00052930562022,134.71591928167246
173.2952779,-41.2706078,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00062380752496,134.75583315892112
173.2953239,-41.2706077,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00066980763365,134.77402162496062
173.2953242,-41.2706602,,"949783035",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00072230849079,224.74021978689723
173.2896301,-41.2682292,,"949783036",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.52703825313814
173.2897335,-41.2682299,,"949783036",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00010340236941,135.52703825313813
173.2897327,-41.2682987,,"949783036",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00017220702042,225.52703825313813
173.2896293,-41.268298,,"949783036",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00027560938983,315.52703825313813
173.2896301,-41.2682292,,"949783036",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00034441404084,45.52703825313814
173.289826,-41.2682669,,"949783037",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.24265656925972
173.2898596,-41.2682666,,"949783037",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003360133925,134.24167905917156
173.2898605,-41.2683179,,"949783037",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00008490923339,224.15642680092671
173.2898269,-41.2683183,,"949783037",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00011851161425,314.15740431101489
173.289826,-41.2682669,,"949783037",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00016991949302,44.24265656925972
173.2914991,-41.2690655,,"949783038",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.57408486726532
173.2916452,-41.2690703,,"949783038",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00014617882883,137.57408486726533
173.2916406,-41.2691509,,"949783038",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00022690998762,227.57408486726527
173.2914945,-41.2691461,,"949783038",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00037308881645,317.57408486726536
173.2914991,-41.2690655,,"949783038",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00045381997524,47.57408486726532
173.2914557,-41.2680773,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.80418832247866
173.2916923,-41.2680859,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00023675624595,137.83600422556384
173.2916875,-41.2681624,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00031340668626,227.82541970427411
173.2914846,-41.2681551,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00051643796465,317.77757788740644
173.2914862,-41.2681289,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00054268677414,317.85516740325545
173.2914526,-41.2681276,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00057631191354,317.87119331703798
173.2914557,-41.2680773,,"949783039",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00062670734984,47.80418832247866
173.2906001,-41.2698474,,"949783040",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.76591398264974
173.2907357,-41.2698487,,"949783040",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00013560623141,135.76745779406812
173.2907341,-41.2699417,,"949783040",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00022861999384,225.75947978114797
173.2906589,-41.269941,,"949783040",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00030382325174,315.76628328793822
173.2906592,-41.2699238,,"949783040",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00032102586782,315.78419413143956
